Date,Open,High,Low,Close,Adj Close,Volume,dates
2015-01-02,126.650002,127.730003,124.400002,125.459999,119.609344,1181600,2015-01-02
2015-01-05,124.300003,125.459999,122.860001,123.260002,117.511948,1550000,2015-01-05
2015-01-06,125.019997,126.940002,124.269997,124.940002,119.113602,2117000,2015-01-06
2015-01-07,125.139999,127.900002,125.139999,125.559998,119.704681,1578500,2015-01-07
2015-01-08,126.019997,131.800003,126.019997,131.550003,125.415337,1967400,2015-01-08
2015-01-09,131.740005,131.740005,129.729996,129.800003,123.746948,1384100,2015-01-09
2015-01-12,130.440002,130.660004,128.190002,128.830002,122.822189,1229700,2015-01-12
2015-01-13,130.119995,131.490005,128.899994,130.279999,124.20459,1194800,2015-01-13
2015-01-14,128.679993,132.800003,127.849998,131.809998,125.663223,3216700,2015-01-14
2015-01-15,132.0,134.929993,131.940002,134.089996,127.836914,1964400,2015-01-15
2015-01-16,133.75,136.259995,133.179993,136.009995,129.667374,2317500,2015-01-16
2015-01-20,136.940002,137.740005,135.830002,137.130005,130.735168,2269100,2015-01-20
2015-01-21,136.860001,140.529999,136.669998,139.679993,133.166229,2536700,2015-01-21
2015-01-22,140.740005,143.380005,139.520004,142.860001,136.197891,2329600,2015-01-22
2015-01-23,142.5,143.649994,140.440002,140.770004,134.205383,1794300,2015-01-23
2015-01-26,140.600006,140.600006,138.009995,138.699997,132.231888,2513100,2015-01-26
2015-01-27,138.119995,138.970001,137.089996,137.779999,131.354828,2393200,2015-01-27
2015-01-28,138.210007,139.279999,133.029999,133.580002,127.3507,3475900,2015-01-28
2015-01-29,134.619995,137.369995,133.759995,137.100006,130.706528,1950400,2015-01-29
2015-01-30,135.410004,137.399994,134.139999,134.960007,128.666321,2246200,2015-01-30
2015-02-02,134.960007,135.589996,132.940002,135.5,129.181168,1819000,2015-02-02
2015-02-03,136.080002,137.240005,135.5,136.960007,130.573044,1709700,2015-02-03
2015-02-04,136.490005,138.669998,135.399994,137.649994,131.230881,1674500,2015-02-04
2015-02-05,135.5,138.369995,135.399994,137.229996,130.83046,2314600,2015-02-05
2015-02-06,136.949997,137.229996,135.089996,135.690002,129.362289,2235200,2015-02-06
2015-02-09,134.789993,135.690002,134.380005,134.880005,128.590057,1744400,2015-02-09
2015-02-10,136.380005,139.039993,135.610001,138.740005,132.270035,2100200,2015-02-10
2015-02-11,138.600006,141.720001,138.559998,141.490005,134.8918,2104400,2015-02-11
2015-02-12,142.559998,142.559998,140.779999,142.0,135.378036,1515800,2015-02-12
2015-02-13,141.369995,141.740005,140.679993,141.050003,134.472336,1446300,2015-02-13
2015-02-17,140.559998,141.940002,140.0,141.759995,135.1492,1091000,2015-02-17
2015-02-18,141.759995,142.770004,141.039993,141.839996,135.225494,1295600,2015-02-18
2015-02-19,141.990005,142.899994,141.690002,142.649994,135.997681,1191700,2015-02-19
2015-02-20,141.880005,144.740005,141.800003,144.589996,137.847244,1622100,2015-02-20
2015-02-23,145.5,147.479996,145.300003,147.350006,140.478546,2218800,2015-02-23
2015-02-24,147.350006,148.759995,147.0,147.279999,140.411789,1996300,2015-02-24
2015-02-25,147.5,148.0,146.559998,146.970001,140.116272,1228600,2015-02-25
2015-02-26,146.630005,147.339996,146.229996,146.720001,139.877914,1129300,2015-02-26
2015-02-27,146.720001,147.429993,146.240005,146.449997,139.620499,1523500,2015-02-27
2015-03-02,146.449997,147.710007,146.300003,146.929993,140.07811,1339100,2015-03-02
2015-03-03,146.059998,147.070007,144.619995,145.990005,139.181961,1478900,2015-03-03
2015-03-04,144.779999,147.300003,144.199997,146.550003,139.715836,1822100,2015-03-04
2015-03-05,146.5,147.699997,146.259995,146.850006,140.001862,1175700,2015-03-05
2015-03-06,145.119995,146.869995,144.899994,145.160004,138.982178,1494000,2015-03-06
2015-03-09,145.160004,146.929993,145.029999,146.75,140.504517,970700,2015-03-09
2015-03-10,145.330002,145.889999,144.279999,144.279999,138.139648,1489600,2015-03-10
2015-03-11,145.350006,145.860001,144.279999,144.380005,138.235382,1245600,2015-03-11
2015-03-12,145.279999,147.559998,145.119995,147.460007,141.18428,1836600,2015-03-12
2015-03-13,146.830002,150.029999,146.399994,150.009995,143.625778,2124500,2015-03-13
2015-03-16,150.080002,154.839996,150.080002,153.25,146.727859,2959300,2015-03-16
2015-03-17,152.649994,153.559998,152.389999,153.300003,146.775757,2665100,2015-03-17
2015-03-18,153.029999,157.979996,153.029999,157.389999,150.691696,2275200,2015-03-18
2015-03-19,157.779999,158.100006,156.410004,157.320007,150.624664,2341900,2015-03-19
2015-03-20,158.75,160.639999,157.75,158.380005,151.639557,2497600,2015-03-20
2015-03-23,158.199997,158.880005,157.039993,157.570007,150.864014,1570400,2015-03-23
2015-03-24,156.850006,158.289993,156.850006,157.600006,150.892776,1611300,2015-03-24
2015-03-25,159.539993,159.539993,154.389999,154.419998,147.848099,1457800,2015-03-25
2015-03-26,154.179993,154.419998,152.639999,152.820007,146.316193,1966800,2015-03-26
2015-03-27,154.130005,157.580002,154.130005,156.270004,149.619339,1409200,2015-03-27
2015-03-30,157.309998,158.449997,156.539993,156.850006,150.174683,1430300,2015-03-30
2015-03-31,155.809998,156.800003,154.309998,154.410004,147.838516,1466000,2015-03-31
2015-04-01,154.080002,154.389999,152.529999,153.990005,147.436386,1591600,2015-04-01
2015-04-02,154.179993,155.080002,153.539993,153.949997,147.398071,1628400,2015-04-02
2015-04-06,152.899994,156.070007,152.899994,155.429993,148.815094,1373000,2015-04-06
2015-04-07,156.699997,157.559998,154.839996,155.190002,148.585312,1199900,2015-04-07
2015-04-08,155.0,155.979996,154.020004,154.639999,148.058731,880000,2015-04-08
2015-04-09,154.369995,154.720001,152.740005,153.490005,146.957657,1248300,2015-04-09
2015-04-10,154.119995,154.270004,152.970001,153.919998,147.369339,1370200,2015-04-10
2015-04-13,154.5,155.820007,153.5,153.509995,146.976822,1220600,2015-04-13
2015-04-14,154.520004,154.990005,153.449997,154.25,147.685333,1019800,2015-04-14
2015-04-15,154.300003,155.0,150.610001,151.300003,144.86087,1701000,2015-04-15
2015-04-16,155.350006,155.429993,153.960007,154.929993,148.33638,1602900,2015-04-16
2015-04-17,153.809998,154.309998,151.369995,152.479996,145.990677,1103300,2015-04-17
2015-04-20,153.300003,154.100006,152.729996,152.869995,146.364029,693300,2015-04-20
2015-04-21,153.050003,153.630005,152.550003,152.880005,146.373642,795400,2015-04-21
2015-04-22,153.0,153.490005,152.039993,152.839996,146.335312,701000,2015-04-22
2015-04-23,152.300003,154.529999,152.050003,154.199997,147.637436,889100,2015-04-23
2015-04-24,154.039993,154.580002,153.550003,154.279999,147.714066,758300,2015-04-24
2015-04-27,154.490005,154.889999,150.669998,151.020004,144.592789,1584500,2015-04-27
2015-04-28,150.149994,154.520004,149.190002,154.220001,147.656601,2249500,2015-04-28
2015-04-29,155.960007,157.0,148.289993,151.070007,144.640671,3196900,2015-04-29
2015-04-30,151.830002,154.220001,150.460007,150.929993,144.506607,2032800,2015-04-30
2015-05-01,151.919998,153.279999,151.490005,153.229996,146.708725,1362000,2015-05-01
2015-05-04,153.449997,156.169998,153.009995,155.839996,149.207642,1864900,2015-05-04
2015-05-05,154.669998,155.699997,153.910004,154.199997,147.637436,1552000,2015-05-05
2015-05-06,154.970001,159.850006,154.029999,159.850006,153.047012,6746600,2015-05-06
2015-05-07,158.910004,159.449997,155.580002,155.800003,149.169357,3969100,2015-05-07
2015-05-08,157.210007,158.600006,156.360001,158.399994,151.658691,1969100,2015-05-08
2015-05-11,158.240005,160.529999,158.080002,158.809998,152.05127,1398200,2015-05-11
2015-05-12,157.919998,159.690002,157.330002,158.470001,151.725723,1714800,2015-05-12
2015-05-13,159.410004,160.630005,158.300003,158.789993,152.032104,2026700,2015-05-13
2015-05-14,160.130005,160.910004,158.880005,160.0,153.190598,2106500,2015-05-14
2015-05-15,160.350006,161.380005,159.899994,161.369995,154.502304,1191400,2015-05-15
2015-05-18,162.0,163.429993,161.429993,163.25,156.302292,1495000,2015-05-18
2015-05-19,163.369995,165.330002,163.25,164.440002,157.441666,1250400,2015-05-19
2015-05-20,164.449997,164.449997,162.679993,163.570007,156.608673,2315500,2015-05-20
2015-05-21,163.0,164.860001,162.5,164.619995,157.613953,1123600,2015-05-21
2015-05-22,164.130005,165.470001,163.460007,164.190002,157.202286,1337300,2015-05-22
2015-05-26,164.009995,164.009995,162.179993,162.339996,155.431,910700,2015-05-26
2015-05-27,162.960007,164.169998,162.350006,163.380005,156.426788,1535100,2015-05-27
2015-05-28,162.839996,164.25,162.570007,164.220001,157.231003,1250900,2015-05-28
2015-05-29,164.660004,170.979996,162.509995,167.850006,160.706528,4928700,2015-05-29
2015-06-01,168.970001,169.0,166.779999,168.070007,160.917145,1747100,2015-06-01
2015-06-02,167.460007,168.220001,164.020004,164.139999,157.154419,1910000,2015-06-02
2015-06-03,164.449997,165.110001,162.229996,163.759995,156.790558,2181400,2015-06-03
2015-06-04,162.539993,163.449997,160.970001,161.449997,154.578918,1174100,2015-06-04
2015-06-05,161.399994,163.380005,159.649994,162.820007,155.890579,1367100,2015-06-05
2015-06-08,162.539993,163.899994,161.710007,161.889999,155.597427,1091200,2015-06-08
2015-06-09,162.339996,162.940002,161.589996,162.589996,156.270248,1080900,2015-06-09
2015-06-10,163.130005,164.559998,162.429993,164.369995,157.981049,1145800,2015-06-10
2015-06-11,164.529999,165.330002,163.740005,163.970001,157.596588,1200800,2015-06-11
2015-06-12,163.309998,163.800003,160.649994,160.710007,154.463318,1567500,2015-06-12
2015-06-15,161.449997,167.199997,160.360001,164.460007,158.067551,3500500,2015-06-15
2015-06-16,164.309998,167.850006,164.259995,166.850006,160.364655,1505200,2015-06-16
2015-06-17,167.5,167.979996,164.600006,165.160004,158.740356,1170000,2015-06-17
2015-06-18,165.490005,167.059998,164.949997,165.240005,158.81723,1275200,2015-06-18
2015-06-19,165.100006,165.860001,164.449997,165.059998,158.644226,1326900,2015-06-19
2015-06-22,170.5,173.589996,168.720001,171.039993,164.3918,5006000,2015-06-22
2015-06-23,170.740005,170.740005,162.020004,170.0,163.392212,3526700,2015-06-23
2015-06-24,170.059998,170.910004,167.470001,167.970001,161.441101,1915600,2015-06-24
2015-06-25,167.729996,170.580002,165.899994,170.339996,163.719009,2724700,2015-06-25
2015-06-26,170.529999,171.0,164.679993,164.679993,158.279007,4343200,2015-06-26
2015-06-29,165.25,165.380005,162.440002,163.059998,156.72197,2083700,2015-06-29
2015-06-30,163.800003,165.850006,163.690002,164.139999,157.759979,1790500,2015-06-30
2015-07-01,165.619995,165.929993,164.020004,165.220001,158.798019,1140600,2015-07-01
2015-07-02,165.789993,165.789993,162.619995,163.139999,156.798889,1559200,2015-07-02
2015-07-06,160.820007,162.429993,157.369995,161.600006,155.318741,2772800,2015-07-06
2015-07-07,162.490005,162.660004,158.089996,160.330002,154.098099,2611100,2015-07-07
2015-07-08,159.5,160.550003,159.0,159.389999,153.194656,1312500,2015-07-08
2015-07-09,161.289993,161.979996,158.580002,158.580002,152.416122,1675200,2015-07-09
2015-07-10,159.669998,161.009995,159.300003,159.729996,153.521408,1539100,2015-07-10
2015-07-13,160.199997,160.820007,155.070007,156.449997,150.368912,2716200,2015-07-13
2015-07-14,156.570007,160.809998,156.410004,159.970001,153.752075,1823300,2015-07-14
2015-07-15,160.100006,161.800003,158.820007,159.600006,153.396469,1292600,2015-07-15
2015-07-16,159.429993,160.059998,157.009995,157.600006,151.474213,1551200,2015-07-16
2015-07-17,157.669998,158.610001,157.050003,158.589996,152.42572,1469600,2015-07-17
2015-07-20,158.559998,158.839996,154.5,156.589996,150.503479,2109700,2015-07-20
2015-07-21,156.350006,157.0,154.389999,155.779999,149.724945,1448600,2015-07-21
2015-07-22,155.610001,156.789993,154.770004,155.100006,149.071365,1102700,2015-07-22
2015-07-23,156.600006,157.119995,154.009995,155.210007,149.177109,2284400,2015-07-23
2015-07-24,152.309998,154.149994,148.779999,150.860001,144.996201,4747600,2015-07-24
2015-07-27,150.800003,152.029999,149.889999,151.5,145.611313,2481100,2015-07-27
2015-07-28,152.429993,155.0,151.0,154.199997,148.206345,3245700,2015-07-28
2015-07-29,155.850006,157.0,151.729996,155.270004,149.234772,3495200,2015-07-29
2015-07-30,156.029999,157.050003,152.619995,154.889999,148.869537,3408100,2015-07-30
2015-07-31,155.860001,156.119995,153.639999,154.270004,148.273651,2616000,2015-07-31
2015-08-03,154.279999,155.270004,152.050003,152.779999,146.841522,1868100,2015-08-03
2015-08-04,153.800003,154.0,151.770004,152.5,146.572433,1449100,2015-08-04
2015-08-05,153.440002,155.009995,152.380005,154.949997,148.9272,2222900,2015-08-05
2015-08-06,154.720001,155.949997,152.179993,152.440002,146.514755,1423200,2015-08-06
2015-08-07,152.289993,153.0,151.889999,152.630005,146.697372,1864600,2015-08-07
2015-08-10,152.600006,153.770004,152.199997,152.330002,146.409027,996700,2015-08-10
2015-08-11,152.0,152.759995,151.429993,152.419998,146.495544,1151200,2015-08-11
2015-08-12,151.580002,152.0,148.800003,149.470001,143.660202,1842300,2015-08-12
2015-08-13,149.970001,150.610001,148.449997,149.690002,143.871643,1548100,2015-08-13
2015-08-14,149.690002,150.449997,148.440002,149.300003,143.496826,1681700,2015-08-14
2015-08-17,149.389999,152.25,149.270004,151.899994,145.995712,1860200,2015-08-17
2015-08-18,152.179993,154.5,151.869995,153.300003,147.341339,1996900,2015-08-18
2015-08-19,152.429993,152.869995,150.779999,151.949997,146.043808,1354900,2015-08-19
2015-08-20,150.539993,151.630005,147.720001,147.860001,142.112793,1939700,2015-08-20
2015-08-21,145.669998,147.5,144.770004,146.619995,140.92099,3783600,2015-08-21
2015-08-24,138.889999,143.820007,136.039993,140.679993,135.211853,4219200,2015-08-24
2015-08-25,142.509995,143.860001,137.940002,138.139999,132.770599,2623500,2015-08-25
2015-08-26,140.259995,142.309998,138.320007,142.160004,136.634338,2606100,2015-08-26
2015-08-27,143.0,144.369995,139.440002,142.160004,136.634338,2274000,2015-08-27
2015-08-28,141.770004,142.240005,139.089996,140.559998,135.096512,2018500,2015-08-28
2015-08-31,140.089996,143.690002,139.949997,141.050003,135.567505,3224700,2015-08-31
2015-09-01,138.490005,139.75,137.029999,138.059998,132.69371,3342900,2015-09-01
2015-09-02,139.050003,140.5,137.619995,140.470001,135.01004,2357900,2015-09-02
2015-09-03,140.809998,143.940002,140.570007,142.949997,137.393631,2721100,2015-09-03
2015-09-04,140.839996,142.949997,140.490005,142.050003,136.52861,2201000,2015-09-04
2015-09-08,143.490005,146.550003,142.740005,146.429993,141.360306,2216100,2015-09-08
2015-09-09,147.270004,147.960007,145.169998,145.600006,140.559082,2341800,2015-09-09
2015-09-10,145.110001,146.279999,143.759995,143.940002,138.956543,2030500,2015-09-10
2015-09-11,147.75,147.75,143.009995,147.089996,141.997482,1582500,2015-09-11
2015-09-14,147.440002,147.800003,145.389999,145.869995,140.819687,1600900,2015-09-14
2015-09-15,147.660004,148.619995,145.570007,148.240005,143.107697,1464600,2015-09-15
2015-09-16,148.619995,151.910004,148.600006,151.149994,145.916901,1762400,2015-09-16
2015-09-17,151.979996,152.440002,148.320007,150.270004,145.067383,2275400,2015-09-17
2015-09-18,148.789993,149.490005,146.229996,146.860001,141.775436,2636000,2015-09-18
2015-09-21,148.669998,149.779999,147.020004,149.570007,144.391632,2085400,2015-09-21
2015-09-22,148.009995,149.850006,147.059998,148.660004,143.513138,1832000,2015-09-22
2015-09-23,148.240005,150.410004,147.800003,149.279999,144.111649,1532800,2015-09-23
2015-09-24,147.520004,149.979996,144.789993,147.059998,141.968506,1875500,2015-09-24
2015-09-25,148.020004,148.429993,140.869995,141.910004,136.996841,2209800,2015-09-25
2015-09-28,141.210007,142.029999,134.619995,136.309998,131.590683,2941200,2015-09-28
2015-09-29,136.5,139.830002,135.139999,137.720001,132.951904,2699900,2015-09-29
2015-09-30,138.899994,141.429993,138.389999,140.0,135.152939,1776500,2015-09-30
2015-10-01,140.309998,140.679993,137.0,138.940002,134.129639,2142600,2015-10-01
2015-10-02,138.0,141.869995,136.710007,141.850006,136.938934,1429200,2015-10-02
2015-10-05,142.889999,143.960007,142.020004,142.850006,137.904282,1499300,2015-10-05
2015-10-06,142.880005,142.919998,138.190002,139.460007,134.631653,1621700,2015-10-06
2015-10-07,139.949997,139.990005,135.25,139.410004,134.583405,3358200,2015-10-07
2015-10-08,139.220001,139.380005,136.179993,137.330002,132.575409,1998000,2015-10-08
2015-10-09,137.149994,141.320007,137.149994,140.490005,135.625992,1951500,2015-10-09
2015-10-12,141.0,143.880005,140.600006,143.860001,138.879288,1418000,2015-10-12
2015-10-13,143.710007,149.869995,143.470001,146.529999,141.456863,2288200,2015-10-13
2015-10-14,146.279999,147.869995,142.25,143.350006,138.386948,1578700,2015-10-14
2015-10-15,143.130005,145.559998,137.110001,145.229996,140.201889,3427000,2015-10-15
2015-10-16,146.860001,147.759995,145.880005,147.050003,141.958893,1493900,2015-10-16
2015-10-19,146.350006,149.369995,146.350006,148.809998,143.657928,1308000,2015-10-19
2015-10-20,148.979996,149.5,147.440002,148.240005,143.107697,905300,2015-10-20
2015-10-21,149.309998,149.380005,138.75,142.789993,137.846359,3640000,2015-10-21
2015-10-22,142.25,143.139999,135.240005,139.410004,134.583405,5605600,2015-10-22
2015-10-23,140.080002,143.279999,139.279999,140.949997,136.070053,3150500,2015-10-23
2015-10-26,140.960007,142.339996,139.539993,141.740005,136.832718,1991800,2015-10-26
2015-10-27,141.330002,146.100006,141.330002,144.690002,139.680573,2728200,2015-10-27
2015-10-28,141.0,144.979996,134.740005,141.800003,136.890625,5090900,2015-10-28
2015-10-29,140.850006,142.710007,140.399994,141.339996,136.446564,2372200,2015-10-29
2015-10-30,141.919998,141.919998,139.029999,139.149994,134.332367,2132600,2015-10-30
2015-11-02,139.0,140.520004,137.720001,139.860001,135.017792,1802500,2015-11-02
2015-11-03,139.100006,140.169998,135.529999,137.050003,132.305054,1982100,2015-11-03
2015-11-04,138.0,138.039993,133.089996,135.339996,130.654282,3192100,2015-11-04
2015-11-05,135.509995,136.440002,133.789993,136.039993,131.330017,1847200,2015-11-05
2015-11-06,134.979996,135.839996,132.460007,133.979996,129.341354,2073900,2015-11-06
2015-11-09,133.490005,134.309998,131.949997,133.770004,129.138626,2552400,2015-11-09
2015-11-10,133.770004,135.910004,133.539993,135.270004,130.586716,1320600,2015-11-10
2015-11-11,136.020004,136.020004,133.949997,134.190002,129.544098,1751200,2015-11-11
2015-11-12,134.360001,135.699997,133.259995,133.429993,128.810394,1751000,2015-11-12
2015-11-13,133.320007,134.5,132.0,132.550003,127.960869,1784900,2015-11-13
2015-11-16,132.759995,135.270004,132.759995,135.059998,130.383957,1027900,2015-11-16
2015-11-17,134.679993,138.199997,134.050003,136.25,131.532791,1533800,2015-11-17
2015-11-18,136.300003,137.660004,134.649994,137.300003,132.546432,1800000,2015-11-18
2015-11-19,130.520004,131.990005,126.25,127.860001,123.433266,5775100,2015-11-19
2015-11-20,128.169998,132.0,128.029999,131.289993,126.744499,2765600,2015-11-20
2015-11-23,131.669998,133.919998,131.029999,131.130005,126.590042,1511100,2015-11-23
2015-11-24,130.809998,131.880005,129.759995,131.630005,127.072739,2029000,2015-11-24
2015-11-25,131.5,131.820007,130.320007,131.0,126.464546,1641100,2015-11-25
2015-11-27,131.600006,132.289993,130.169998,131.220001,126.676926,554900,2015-11-27
2015-11-30,131.220001,131.580002,130.100006,130.380005,125.86602,2315600,2015-11-30
2015-12-01,131.110001,135.990005,130.320007,135.820007,131.117676,2276900,2015-12-01
2015-12-02,135.380005,137.139999,132.449997,132.919998,128.91127,5880500,2015-12-02
2015-12-03,132.779999,133.809998,129.039993,129.429993,125.52652,2837600,2015-12-03
2015-12-04,129.410004,133.179993,129.279999,132.75,128.746414,1551000,2015-12-04
2015-12-07,133.520004,133.520004,131.139999,132.779999,128.775497,1970700,2015-12-07
2015-12-08,132.0,133.449997,130.550003,131.600006,127.631096,3459400,2015-12-08
2015-12-09,130.800003,133.960007,130.460007,132.460007,128.465149,2050700,2015-12-09
2015-12-10,132.029999,135.199997,131.330002,134.839996,130.773376,1687000,2015-12-10
2015-12-11,134.0,137.479996,133.149994,135.779999,131.684998,2629000,2015-12-11
2015-12-14,136.229996,137.0,134.160004,135.529999,131.442551,1351600,2015-12-14
2015-12-15,136.229996,137.300003,134.029999,135.020004,130.947937,1528900,2015-12-15
2015-12-16,136.309998,138.119995,135.539993,137.779999,133.62471,1459700,2015-12-16
2015-12-17,137.699997,140.490005,137.259995,139.009995,134.817581,1631800,2015-12-17
2015-12-18,139.0,139.830002,137.75,137.75,133.595581,1934800,2015-12-18
2015-12-21,138.100006,140.619995,137.699997,139.529999,135.321915,1393800,2015-12-21
2015-12-22,140.100006,140.880005,138.0,140.190002,135.962021,1773500,2015-12-22
2015-12-23,140.470001,141.080002,139.580002,140.509995,136.272369,901700,2015-12-23
2015-12-24,140.679993,141.490005,140.449997,140.559998,136.320862,357500,2015-12-24
2015-12-28,140.279999,140.509995,139.009995,140.029999,135.806854,472300,2015-12-28
2015-12-29,140.520004,142.279999,140.309998,141.850006,137.571945,669200,2015-12-29
2015-12-30,141.869995,142.490005,140.759995,140.960007,136.708801,470400,2015-12-30
2015-12-31,140.119995,141.220001,139.419998,139.440002,135.23465,706700,2015-12-31
